dtime,all_power_plan,a_test_power_plan,b_test_power_plan
2022-2-17 21:50:00,5000,0,0
2022-2-17 21:55:00,5000,0,0
2022-2-17 22:00:00,5000,0,0
2022-2-17 22:05:00,5000,0,0
2022-2-17 22:10:00,5000,0,0
2022-2-17 22:15:00,5000,0,0
2022-2-17 22:20:00,5000,0,0
2022-2-17 22:25:00,5000,0,0
2022-2-17 22:30:00,5000,0,0
2022-2-17 22:35:00,5000,0,0
2022-2-17 22:40:00,5000,0,0
2022-2-17 22:45:00,5000,0,0
2022-2-17 22:50:00,5000,0,0
2022-2-17 22:55:00,5000,0,0
2022-2-17 23:00:00,5000,0,0
2022-2-17 23:05:00,5000,0,0
2022-2-17 23:10:00,5000,0,0
2022-2-17 23:15:00,5000,0,0
2022-2-17 23:20:00,5000,0,0
2022-2-17 23:25:00,5000,0,0
2022-2-17 23:30:00,5000,0,0
2022-2-17 23:35:00,5000,0,0
2022-2-17 23:40:00,5000,0,0
2022-2-17 23:45:00,5000,0,0
2022-2-17 23:50:00,5000,0,0
2022-2-17 23:55:00,5000,0,0
2022-2-18 0:00:00,5000,0,0
2022-2-18 0:05:00,5000,0,0
2022-2-18 0:10:00,5000,0,0
2022-2-18 0:15:00,5000,0,0
2022-2-18 0:20:00,5000,0,0
2022-2-18 0:25:00,5000,0,0
2022-2-18 0:30:00,5000,0,0
2022-2-18 0:35:00,5000,0,0
2022-2-18 0:40:00,5000,0,0
2022-2-18 0:45:00,5000,0,0
2022-2-18 0:50:00,5000,0,0
2022-2-18 0:55:00,5000,0,0
2022-2-18 1:00:00,5000,0,0
2022-2-18 1:05:00,5000,0,0
2022-2-18 1:10:00,5000,0,0
2022-2-18 1:15:00,5000,0,0
2022-2-18 1:20:00,5000,0,0
2022-2-18 1:25:00,5000,0,0
2022-2-18 1:30:00,5000,0,0
2022-2-18 1:35:00,5000,0,0
2022-2-18 1:40:00,5000,0,0
2022-2-18 1:45:00,5000,0,0
2022-2-18 1:50:00,5000,0,0
2022-2-18 1:55:00,5000,0,0
2022-2-18 2:00:00,5000,0,0
2022-2-18 2:05:00,5000,0,0
2022-2-18 2:10:00,5000,0,0
2022-2-18 2:15:00,5000,0,0
2022-2-18 2:20:00,5000,0,0
2022-2-18 2:25:00,5000,0,0
2022-2-18 2:30:00,5000,0,0
2022-2-18 2:35:00,5000,0,0
2022-2-18 2:40:00,5000,0,0
2022-2-18 2:45:00,5000,0,0
2022-2-18 2:50:00,5000,0,0
2022-2-18 2:55:00,5000,0,0
2022-2-18 3:00:00,5000,0,0
2022-2-18 3:05:00,5000,0,0
2022-2-18 3:10:00,5000,0,0
2022-2-18 3:15:00,5000,0,0
2022-2-18 3:20:00,5000,0,0
2022-2-18 3:25:00,5000,0,0
2022-2-18 3:30:00,5000,0,0
2022-2-18 3:35:00,5000,0,0
2022-2-18 3:40:00,5000,0,0
2022-2-18 3:45:00,5000,0,0
2022-2-18 3:50:00,5000,0,0
2022-2-18 3:55:00,5000,0,0
2022-2-18 4:00:00,5000,0,0
2022-2-18 4:05:00,5000,0,0
2022-2-18 4:10:00,5000,0,0
2022-2-18 4:15:00,5000,0,0
2022-2-18 4:20:00,5000,0,0
2022-2-18 4:25:00,5000,0,0
2022-2-18 4:30:00,5000,0,0
2022-2-18 4:35:00,5000,0,0
2022-2-18 4:40:00,5000,0,0
2022-2-18 4:45:00,5000,0,0
2022-2-18 4:50:00,5000,0,0
2022-2-18 4:55:00,5000,0,0
2022-2-18 5:00:00,5000,0,0
2022-2-18 5:05:00,5000,0,0
2022-2-18 5:10:00,5000,0,0
2022-2-18 5:15:00,5000,0,0
2022-2-18 5:20:00,5000,0,0
2022-2-18 5:25:00,5000,0,0
2022-2-18 5:30:00,5000,0,0
2022-2-18 5:35:00,5000,0,0
2022-2-18 5:40:00,5000,0,0
2022-2-18 5:45:00,5000,0,0
2022-2-18 5:50:00,5000,0,0
2022-2-18 5:55:00,5000,0,0
2022-2-18 6:00:00,5000,0,0
2022-2-18 6:05:00,5000,0,0
2022-2-18 6:10:00,5000,0,0
2022-2-18 6:15:00,5000,0,0
2022-2-18 6:20:00,5000,0,0
2022-2-18 6:25:00,5000,0,0
2022-2-18 6:30:00,5000,0,0
2022-2-18 6:35:00,5000,0,0
2022-2-18 6:40:00,5000,0,0
2022-2-18 6:45:00,5000,0,0
2022-2-18 6:50:00,5000,0,0
2022-2-18 6:55:00,5000,0,0
2022-2-18 7:00:00,5000,0,0
2022-2-18 7:05:00,5000,0,0
2022-2-18 7:10:00,5000,0,0
2022-2-18 7:15:00,5000,0,0
2022-2-18 7:20:00,5000,0,0
2022-2-18 7:25:00,5000,0,0
2022-2-18 7:30:00,5000,0,0
2022-2-18 7:35:00,5000,0,0
2022-2-18 7:40:00,5000,0,0
2022-2-18 7:45:00,5000,0,0
2022-2-18 7:50:00,5000,0,0
2022-2-18 7:55:00,5000,0,0
2022-2-18 8:00:00,5000,0,0
2022-2-18 8:05:00,5000,0,0
2022-2-18 8:10:00,5000,0,0
2022-2-18 8:15:00,5000,0,0
2022-2-18 8:20:00,5000,0,0
2022-2-18 8:25:00,5000,0,0
2022-2-18 8:30:00,5000,0,0
2022-2-18 8:35:00,5000,0,0
2022-2-18 8:40:00,5000,0,0
2022-2-18 8:45:00,5000,0,0
2022-2-18 8:50:00,5000,0,0
2022-2-18 8:55:00,5000,0,0
2022-2-18 9:00:00,5000,0,0
2022-2-18 9:05:00,5000,0,0
2022-2-18 9:10:00,5000,0,0
2022-2-18 9:15:00,5000,0,0
2022-2-18 9:20:00,5000,0,0
2022-2-18 9:25:00,5000,0,0
2022-2-18 9:30:00,5000,0,0
2022-2-18 9:35:00,5000,0,0
2022-2-18 9:40:00,5000,0,0
2022-2-18 9:45:00,5000,0,0
2022-2-18 9:50:00,5000,0,0
2022-2-18 9:55:00,5000,0,0
2022-2-18 10:00:00,5000,0,0
2022-2-18 10:05:00,5000,0,0
2022-2-18 10:10:00,5000,0,0
2022-2-18 10:15:00,5000,0,0
2022-2-18 10:20:00,5000,0,0
2022-2-18 10:25:00,5000,0,0
2022-2-18 10:30:00,5000,0,0
2022-2-18 10:35:00,5000,0,0
2022-2-18 10:40:00,5000,0,0
2022-2-18 10:45:00,5000,0,0
2022-2-18 10:50:00,5000,0,0
2022-2-18 10:55:00,5000,0,0
2022-2-18 11:00:00,5000,0,0
2022-2-18 11:05:00,5000,0,0
2022-2-18 11:10:00,5000,0,0
2022-2-18 11:15:00,5000,0,0
2022-2-18 11:20:00,5000,0,0
2022-2-18 11:25:00,5000,0,0
2022-2-18 11:30:00,5000,0,0
2022-2-18 11:35:00,5000,0,0
2022-2-18 11:40:00,5000,0,0
2022-2-18 11:45:00,5000,0,0
2022-2-18 11:50:00,5000,0,0
2022-2-18 11:55:00,5000,0,0
2022-2-18 12:00:00,5000,0,0
2022-2-18 12:05:00,5000,0,0
2022-2-18 12:10:00,5000,0,0
2022-2-18 12:15:00,5000,0,0
2022-2-18 12:20:00,5000,0,0
2022-2-18 12:25:00,5000,0,0
2022-2-18 12:30:00,5000,0,0
2022-2-18 12:35:00,5000,0,0
2022-2-18 12:40:00,5000,0,0
2022-2-18 12:45:00,5000,0,0
2022-2-18 12:50:00,5000,0,0
2022-2-18 12:55:00,5000,0,0
2022-2-18 13:00:00,5000,0,0
2022-2-18 13:05:00,5000,0,0
2022-2-18 13:10:00,5000,0,0
2022-2-18 13:15:00,5000,0,0
2022-2-18 13:20:00,5000,0,0
2022-2-18 13:25:00,5000,0,0
2022-2-18 13:30:00,5000,0,0
2022-2-18 13:35:00,5000,0,0
2022-2-18 13:40:00,5000,0,0
2022-2-18 13:45:00,5000,0,0
2022-2-18 13:50:00,5000,0,0
2022-2-18 13:55:00,5000,0,0
2022-2-18 14:00:00,5000,0,0
2022-2-18 14:05:00,5000,0,0
2022-2-18 14:10:00,5000,0,0
2022-2-18 14:15:00,5000,0,0
2022-2-18 14:20:00,5000,0,0
2022-2-18 14:25:00,5000,0,0
2022-2-18 14:30:00,5000,0,0
2022-2-18 14:35:00,5000,0,0
2022-2-18 14:40:00,5000,0,0
2022-2-18 14:45:00,5000,0,0
2022-2-18 14:50:00,5000,0,0
2022-2-18 14:55:00,5000,0,0
2022-2-18 15:00:00,5000,0,0
2022-2-18 15:05:00,5000,0,0
2022-2-18 15:10:00,5000,0,0
2022-2-18 15:15:00,5000,0,0
2022-2-18 15:20:00,5000,0,0
2022-2-18 15:25:00,5000,0,0
2022-2-18 15:30:00,5000,0,0
2022-2-18 15:35:00,5000,0,0
2022-2-18 15:40:00,5000,0,0
2022-2-18 15:45:00,5000,0,0
2022-2-18 15:50:00,5000,0,0
2022-2-18 15:55:00,5000,0,0
2022-2-18 16:00:00,5000,0,0
2022-2-18 16:05:00,5000,0,0
2022-2-18 16:10:00,5000,0,0
2022-2-18 16:15:00,5000,0,0
2022-2-18 16:20:00,5000,0,0
2022-2-18 16:25:00,5000,0,0
2022-2-18 16:30:00,5000,0,0
2022-2-18 16:35:00,5000,0,0
2022-2-18 16:40:00,5000,0,0
2022-2-18 16:45:00,5000,0,0
2022-2-18 16:50:00,5000,0,0
2022-2-18 16:55:00,5000,0,0
2022-2-18 17:00:00,5000,0,0
2022-2-18 17:05:00,5000,0,0
2022-2-18 17:10:00,5000,0,0
2022-2-18 17:15:00,5000,0,0
2022-2-18 17:20:00,5000,0,0
2022-2-18 17:25:00,5000,0,0
2022-2-18 17:30:00,5000,0,0
2022-2-18 17:35:00,5000,0,0
2022-2-18 17:40:00,5000,0,0
2022-2-18 17:45:00,5000,0,0
2022-2-18 17:50:00,5000,0,0
2022-2-18 17:55:00,5000,0,0
2022-2-18 18:00:00,5000,0,0
2022-2-18 18:05:00,5000,0,0
2022-2-18 18:10:00,5000,0,0
2022-2-18 18:15:00,5000,0,0
2022-2-18 18:20:00,5000,0,0
2022-2-18 18:25:00,5000,0,0
2022-2-18 18:30:00,5000,0,0
2022-2-18 18:35:00,5000,0,0
2022-2-18 18:40:00,5000,0,0
2022-2-18 18:45:00,5000,0,0
2022-2-18 18:50:00,5000,0,0
2022-2-18 18:55:00,5000,0,0
2022-2-18 19:00:00,5000,0,0
2022-2-18 19:05:00,5000,0,0
2022-2-18 19:10:00,5000,0,0
2022-2-18 19:15:00,5000,0,0
2022-2-18 19:20:00,5000,0,0
2022-2-18 19:25:00,5000,0,0
2022-2-18 19:30:00,5000,0,0
2022-2-18 19:35:00,5000,0,0
2022-2-18 19:40:00,5000,0,0
2022-2-18 19:45:00,5000,0,0
2022-2-18 19:50:00,5000,0,0
2022-2-18 19:55:00,5000,0,0
2022-2-18 20:00:00,5000,0,0
2022-2-18 20:05:00,5000,0,0
2022-2-18 20:10:00,5000,0,0
2022-2-18 20:15:00,5000,0,0
2022-2-18 20:20:00,5000,0,0
2022-2-18 20:25:00,5000,0,0
2022-2-18 20:30:00,5000,0,0
2022-2-18 20:35:00,5000,0,0
2022-2-18 20:40:00,5000,0,0
2022-2-18 20:45:00,5000,0,0
2022-2-18 20:50:00,5000,0,0
2022-2-18 20:55:00,5000,0,0
2022-2-18 21:00:00,5000,0,0
2022-2-18 21:05:00,5000,0,0
2022-2-18 21:10:00,5000,0,0
2022-2-18 21:15:00,5000,0,0
2022-2-18 21:20:00,5000,0,0
2022-2-18 21:25:00,5000,0,0
2022-2-18 21:30:00,5000,0,0
2022-2-18 21:35:00,5000,0,0
2022-2-18 21:40:00,5000,0,0
2022-2-18 21:45:00,5000,0,0
2022-2-18 21:50:00,5000,0,0
2022-2-18 21:55:00,5000,0,0
2022-2-18 22:00:00,5000,0,0
2022-2-18 22:05:00,5000,0,0
2022-2-18 22:10:00,5000,0,0
2022-2-18 22:15:00,5000,0,0
2022-2-18 22:20:00,5000,0,0
2022-2-18 22:25:00,5000,0,0
2022-2-18 22:30:00,5000,0,0
2022-2-18 22:35:00,5000,0,0
2022-2-18 22:40:00,5000,0,0
2022-2-18 22:45:00,5000,0,0
2022-2-18 22:50:00,5000,0,0
2022-2-18 22:55:00,5000,0,0
2022-2-18 23:00:00,5000,0,0
2022-2-18 23:05:00,5000,0,0
2022-2-18 23:10:00,5000,0,0
2022-2-18 23:15:00,5000,0,0
2022-2-18 23:20:00,5000,0,0
2022-2-18 23:25:00,5000,0,0
2022-2-18 23:30:00,5000,0,0
2022-2-18 23:35:00,5000,0,0
2022-2-18 23:40:00,5000,0,0
2022-2-18 23:45:00,5000,0,0
2022-2-18 23:50:00,5000,0,0
2022-2-18 23:55:00,5000,0,0
2022-2-19 0:00:00,5000,0,0
2022-2-19 0:05:00,5000,0,0
2022-2-19 0:10:00,5000,0,0
2022-2-19 0:15:00,5000,0,0
2022-2-19 0:20:00,5000,0,0
2022-2-19 0:25:00,5000,0,0
2022-2-19 0:30:00,5000,0,0
2022-2-19 0:35:00,5000,0,0
2022-2-19 0:40:00,5000,0,0
2022-2-19 0:45:00,5000,0,0
2022-2-19 0:50:00,5000,0,0
2022-2-19 0:55:00,5000,0,0
2022-2-19 1:00:00,5000,0,0
2022-2-19 1:05:00,5000,0,0
2022-2-19 1:10:00,5000,0,0
2022-2-19 1:15:00,5000,0,0
2022-2-19 1:20:00,5000,0,0
2022-2-19 1:25:00,5000,0,0
2022-2-19 1:30:00,5000,0,0
2022-2-19 1:35:00,5000,0,0
2022-2-19 1:40:00,5000,0,0
2022-2-19 1:45:00,5000,0,0
2022-2-19 1:50:00,5000,0,0
2022-2-19 1:55:00,5000,0,0
2022-2-19 2:00:00,5000,0,0
2022-2-19 2:05:00,5000,0,0
2022-2-19 2:10:00,5000,0,0
2022-2-19 2:15:00,5000,0,0
2022-2-19 2:20:00,5000,0,0
2022-2-19 2:25:00,5000,0,0
2022-2-19 2:30:00,5000,0,0
2022-2-19 2:35:00,5000,0,0
2022-2-19 2:40:00,5000,0,0
2022-2-19 2:45:00,5000,0,0
2022-2-19 2:50:00,5000,0,0
2022-2-19 2:55:00,5000,0,0
2022-2-19 3:00:00,5000,0,0
2022-2-19 3:05:00,5000,0,0
2022-2-19 3:10:00,5000,0,0
2022-2-19 3:15:00,5000,0,0
2022-2-19 3:20:00,5000,0,0
2022-2-19 3:25:00,5000,0,0
2022-2-19 3:30:00,5000,0,0
2022-2-19 3:35:00,5000,0,0
2022-2-19 3:40:00,5000,0,0
2022-2-19 3:45:00,5000,0,0
2022-2-19 3:50:00,5000,0,0
2022-2-19 3:55:00,5000,0,0
2022-2-19 4:00:00,5000,0,0
2022-2-19 4:05:00,5000,0,0
2022-2-19 4:10:00,5000,0,0
2022-2-19 4:15:00,5000,0,0
2022-2-19 4:20:00,5000,0,0
2022-2-19 4:25:00,5000,0,0
2022-2-19 4:30:00,5000,0,0
2022-2-19 4:35:00,5000,0,0
2022-2-19 4:40:00,5000,0,0
2022-2-19 4:45:00,5000,0,0
2022-2-19 4:50:00,5000,0,0
2022-2-19 4:55:00,5000,0,0
2022-2-19 5:00:00,5000,0,0
2022-2-19 5:05:00,5000,0,0
2022-2-19 5:10:00,5000,0,0
2022-2-19 5:15:00,5000,0,0
2022-2-19 5:20:00,5000,0,0
2022-2-19 5:25:00,5000,0,0
2022-2-19 5:30:00,5000,0,0
2022-2-19 5:35:00,5000,0,0
2022-2-19 5:40:00,5000,0,0
2022-2-19 5:45:00,5000,0,0
2022-2-19 5:50:00,5000,0,0
2022-2-19 5:55:00,5000,0,0
2022-2-19 6:00:00,5000,0,0
2022-2-19 6:05:00,5000,0,0
2022-2-19 6:10:00,5000,0,0
2022-2-19 6:15:00,5000,0,0
2022-2-19 6:20:00,5000,0,0
2022-2-19 6:25:00,5000,0,0
2022-2-19 6:30:00,5000,0,0
2022-2-19 6:35:00,5000,0,0
2022-2-19 6:40:00,5000,0,0
2022-2-19 6:45:00,5000,0,0
2022-2-19 6:50:00,5000,0,0
2022-2-19 6:55:00,5000,0,0
2022-2-19 7:00:00,5000,0,0
2022-2-19 7:05:00,5000,0,0
2022-2-19 7:10:00,5000,0,0
2022-2-19 7:15:00,5000,0,0
2022-2-19 7:20:00,5000,0,0
2022-2-19 7:25:00,5000,0,0
2022-2-19 7:30:00,5000,0,0
2022-2-19 7:35:00,5000,0,0
2022-2-19 7:40:00,5000,0,0
2022-2-19 7:45:00,5000,0,0
2022-2-19 7:50:00,5000,0,0
2022-2-19 7:55:00,5000,0,0
2022-2-19 8:00:00,5000,0,0
2022-2-19 8:05:00,5000,0,0
2022-2-19 8:10:00,5000,0,0
2022-2-19 8:15:00,5000,0,0
2022-2-19 8:20:00,5000,0,0
2022-2-19 8:25:00,5000,0,0
2022-2-19 8:30:00,5000,0,0
2022-2-19 8:35:00,5000,0,0
2022-2-19 8:40:00,5000,0,0
2022-2-19 8:45:00,5000,0,0
2022-2-19 8:50:00,5000,0,0
2022-2-19 8:55:00,5000,0,0
2022-2-19 9:00:00,5000,0,0
2022-2-19 9:05:00,5000,0,0
2022-2-19 9:10:00,5000,0,0
2022-2-19 9:15:00,5000,0,0
2022-2-19 9:20:00,5000,0,0
2022-2-19 9:25:00,5000,0,0
2022-2-19 9:30:00,5000,0,0
2022-2-19 9:35:00,5000,0,0
2022-2-19 9:40:00,5000,0,0
2022-2-19 9:45:00,5000,0,0
2022-2-19 9:50:00,5000,0,0
2022-2-19 9:55:00,5000,0,0
2022-2-19 10:00:00,5000,0,0
2022-2-19 10:05:00,5000,0,0
2022-2-19 10:10:00,5000,0,0
2022-2-19 10:15:00,5000,0,0
2022-2-19 10:20:00,5000,0,0
2022-2-19 10:25:00,5000,0,0
2022-2-19 10:30:00,5000,0,0
2022-2-19 10:35:00,5000,0,0
2022-2-19 10:40:00,5000,0,0
2022-2-19 10:45:00,5000,0,0
2022-2-19 10:50:00,5000,0,0
2022-2-19 10:55:00,5000,0,0
2022-2-19 11:00:00,5000,0,0
2022-2-19 11:05:00,5000,0,0
2022-2-19 11:10:00,5000,0,0
2022-2-19 11:15:00,5000,0,0
2022-2-19 11:20:00,5000,0,0
2022-2-19 11:25:00,5000,0,0
2022-2-19 11:30:00,5000,0,0
2022-2-19 11:35:00,5000,0,0
2022-2-19 11:40:00,5000,0,0
2022-2-19 11:45:00,5000,0,0
2022-2-19 11:50:00,5000,0,0
2022-2-19 11:55:00,5000,0,0
2022-2-19 12:00:00,5000,0,0
2022-2-19 12:05:00,5000,0,0
2022-2-19 12:10:00,5000,0,0
2022-2-19 12:15:00,5000,0,0
2022-2-19 12:20:00,5000,0,0
2022-2-19 12:25:00,5000,0,0
2022-2-19 12:30:00,5000,0,0
2022-2-19 12:35:00,5000,0,0
2022-2-19 12:40:00,5000,0,0
2022-2-19 12:45:00,5000,0,0
2022-2-19 12:50:00,5000,0,0
2022-2-19 12:55:00,5000,0,0
2022-2-19 13:00:00,5000,0,0
2022-2-19 13:05:00,5000,0,0
2022-2-19 13:10:00,5000,0,0
2022-2-19 13:15:00,5000,0,0
2022-2-19 13:20:00,5000,0,0
2022-2-19 13:25:00,5000,0,0
2022-2-19 13:30:00,5000,0,0
2022-2-19 13:35:00,5000,0,0
2022-2-19 13:40:00,5000,0,0
2022-2-19 13:45:00,5000,0,0
2022-2-19 13:50:00,5000,0,0
2022-2-19 13:55:00,5000,0,0
2022-2-19 14:00:00,5000,0,0
2022-2-19 14:05:00,5000,0,0
2022-2-19 14:10:00,5000,0,0
2022-2-19 14:15:00,5000,0,0
2022-2-19 14:20:00,5000,0,0
2022-2-19 14:25:00,5000,0,0
2022-2-19 14:30:00,5000,0,0
2022-2-19 14:35:00,5000,0,0
2022-2-19 14:40:00,5000,0,0
2022-2-19 14:45:00,5000,0,0
2022-2-19 14:50:00,5000,0,0
2022-2-19 14:55:00,5000,0,0
2022-2-19 15:00:00,5000,0,0
2022-2-19 15:05:00,5000,0,0
2022-2-19 15:10:00,5000,0,0
2022-2-19 15:15:00,5000,0,0
2022-2-19 15:20:00,5000,0,0
2022-2-19 15:25:00,5000,0,0
2022-2-19 15:30:00,5000,0,0
2022-2-19 15:35:00,5000,0,0
2022-2-19 15:40:00,5000,0,0
2022-2-19 15:45:00,5000,0,0
2022-2-19 15:50:00,5000,0,0
2022-2-19 15:55:00,5000,0,0
2022-2-19 16:00:00,5000,0,0
2022-2-19 16:05:00,5000,0,0
2022-2-19 16:10:00,5000,0,0
2022-2-19 16:15:00,5000,0,0
2022-2-19 16:20:00,5000,0,0
2022-2-19 16:25:00,5000,0,0
2022-2-19 16:30:00,5000,0,0
2022-2-19 16:35:00,5000,0,0
2022-2-19 16:40:00,5000,0,0
2022-2-19 16:45:00,5000,0,0
2022-2-19 16:50:00,5000,0,0
2022-2-19 16:55:00,5000,0,0
2022-2-19 17:00:00,5000,0,0
2022-2-19 17:05:00,5000,0,0
2022-2-19 17:10:00,5000,0,0
2022-2-19 17:15:00,5000,0,0
2022-2-19 17:20:00,5000,0,0
2022-2-19 17:25:00,5000,0,0
2022-2-19 17:30:00,5000,0,0
2022-2-19 17:35:00,5000,0,0
2022-2-19 17:40:00,5000,0,0
2022-2-19 17:45:00,5000,0,0
2022-2-19 17:50:00,5000,0,0
2022-2-19 17:55:00,5000,0,0
2022-2-19 18:00:00,5000,0,0
2022-2-19 18:05:00,5000,0,0
2022-2-19 18:10:00,5000,0,0
2022-2-19 18:15:00,5000,0,0
2022-2-19 18:20:00,5000,0,0
2022-2-19 18:25:00,5000,0,0
2022-2-19 18:30:00,5000,0,0
2022-2-19 18:35:00,5000,0,0
2022-2-19 18:40:00,5000,0,0
2022-2-19 18:45:00,5000,0,0
2022-2-19 18:50:00,5000,0,0
2022-2-19 18:55:00,5000,0,0
2022-2-19 19:00:00,5000,0,0
2022-2-19 19:05:00,5000,0,0
2022-2-19 19:10:00,5000,0,0
2022-2-19 19:15:00,5000,0,0
2022-2-19 19:20:00,5000,0,0
2022-2-19 19:25:00,5000,0,0
2022-2-19 19:30:00,5000,0,0
2022-2-19 19:35:00,5000,0,0
2022-2-19 19:40:00,5000,0,0
2022-2-19 19:45:00,5000,0,0
2022-2-19 19:50:00,5000,0,0
2022-2-19 19:55:00,5000,0,0
2022-2-19 20:00:00,5000,0,0
2022-2-19 20:05:00,5000,0,0
2022-2-19 20:10:00,5000,0,0
2022-2-19 20:15:00,5000,0,0
2022-2-19 20:20:00,5000,0,0
2022-2-19 20:25:00,5000,0,0
2022-2-19 20:30:00,5000,0,0
2022-2-19 20:35:00,5000,0,0
2022-2-19 20:40:00,5000,0,0
2022-2-19 20:45:00,5000,0,0
2022-2-19 20:50:00,5000,0,0
2022-2-19 20:55:00,5000,0,0
2022-2-19 21:00:00,5000,0,0
2022-2-19 21:05:00,5000,0,0
2022-2-19 21:10:00,5000,0,0
2022-2-19 21:15:00,5000,0,0
2022-2-19 21:20:00,5000,0,0
2022-2-19 21:25:00,5000,0,0
2022-2-19 21:30:00,5000,0,0
2022-2-19 21:35:00,5000,0,0
2022-2-19 21:40:00,5000,0,0
2022-2-19 21:45:00,5000,0,0
2022-2-19 21:50:00,5000,0,0
2022-2-19 21:55:00,5000,0,0
2022-2-19 22:00:00,5000,0,0
2022-2-19 22:05:00,5000,0,0
2022-2-19 22:10:00,5000,0,0
2022-2-19 22:15:00,5000,0,0
2022-2-19 22:20:00,5000,0,0
2022-2-19 22:25:00,5000,0,0
2022-2-19 22:30:00,5000,0,0
2022-2-19 22:35:00,5000,0,0
2022-2-19 22:40:00,5000,0,0
2022-2-19 22:45:00,5000,0,0
2022-2-19 22:50:00,5000,0,0
2022-2-19 22:55:00,5000,0,0
2022-2-19 23:00:00,5000,0,0
2022-2-19 23:05:00,5000,0,0
2022-2-19 23:10:00,5000,0,0
2022-2-19 23:15:00,5000,0,0
2022-2-19 23:20:00,5000,0,0
2022-2-19 23:25:00,5000,0,0
2022-2-19 23:30:00,5000,0,0
2022-2-19 23:35:00,5000,0,0
2022-2-19 23:40:00,5000,0,0
2022-2-19 23:45:00,5000,0,0
2022-2-19 23:50:00,5000,0,0
2022-2-19 23:55:00,5000,0,0
2022-2-20 0:00:00,5000,0,0
2022-2-20 0:05:00,5000,0,0
2022-2-20 0:10:00,5000,0,0
2022-2-20 0:15:00,5000,0,0
2022-2-20 0:20:00,5000,0,0
2022-2-20 0:25:00,5000,0,0
2022-2-20 0:30:00,5000,0,0
2022-2-20 0:35:00,5000,0,0
2022-2-20 0:40:00,5000,0,0
2022-2-20 0:45:00,5000,0,0
2022-2-20 0:50:00,5000,0,0
2022-2-20 0:55:00,5000,0,0
2022-2-20 1:00:00,5000,0,0
2022-2-20 1:05:00,5000,0,0
2022-2-20 1:10:00,5000,0,0
2022-2-20 1:15:00,5000,0,0
2022-2-20 1:20:00,5000,0,0
2022-2-20 1:25:00,5000,0,0
2022-2-20 1:30:00,5000,0,0
2022-2-20 1:35:00,5000,0,0
2022-2-20 1:40:00,5000,0,0
2022-2-20 1:45:00,5000,0,0
2022-2-20 1:50:00,5000,0,0
2022-2-20 1:55:00,5000,0,0
2022-2-20 2:00:00,5000,0,0
2022-2-20 2:05:00,5000,0,0
2022-2-20 2:10:00,5000,0,0
2022-2-20 2:15:00,5000,0,0
2022-2-20 2:20:00,5000,0,0
2022-2-20 2:25:00,5000,0,0
2022-2-20 2:30:00,5000,0,0
2022-2-20 2:35:00,5000,0,0
2022-2-20 2:40:00,5000,0,0
2022-2-20 2:45:00,5000,0,0
2022-2-20 2:50:00,5000,0,0
2022-2-20 2:55:00,5000,0,0
2022-2-20 3:00:00,5000,0,0
2022-2-20 3:05:00,5000,0,0
2022-2-20 3:10:00,5000,0,0
2022-2-20 3:15:00,5000,0,0
2022-2-20 3:20:00,5000,0,0
2022-2-20 3:25:00,5000,0,0
2022-2-20 3:30:00,5000,0,0
2022-2-20 3:35:00,5000,0,0
2022-2-20 3:40:00,5000,0,0
2022-2-20 3:45:00,5000,0,0
2022-2-20 3:50:00,5000,0,0
2022-2-20 3:55:00,5000,0,0
2022-2-20 4:00:00,5000,0,0
2022-2-20 4:05:00,5000,0,0
2022-2-20 4:10:00,5000,0,0
2022-2-20 4:15:00,5000,0,0
2022-2-20 4:20:00,5000,0,0
2022-2-20 4:25:00,5000,0,0
2022-2-20 4:30:00,5000,0,0
2022-2-20 4:35:00,5000,0,0
2022-2-20 4:40:00,5000,0,0
2022-2-20 4:45:00,5000,0,0
2022-2-20 4:50:00,5000,0,0
2022-2-20 4:55:00,5000,0,0
2022-2-20 5:00:00,5000,0,0
2022-2-20 5:05:00,5000,0,0
2022-2-20 5:10:00,5000,0,0
2022-2-20 5:15:00,5000,0,0
2022-2-20 5:20:00,5000,0,0
2022-2-20 5:25:00,5000,0,0
2022-2-20 5:30:00,5000,0,0
2022-2-20 5:35:00,5000,0,0
2022-2-20 5:40:00,5000,0,0
2022-2-20 5:45:00,5000,0,0
2022-2-20 5:50:00,5000,0,0
2022-2-20 5:55:00,5000,0,0
2022-2-20 6:00:00,5000,0,0
2022-2-20 6:05:00,5000,0,0
2022-2-20 6:10:00,5000,0,0
2022-2-20 6:15:00,5000,0,0
2022-2-20 6:20:00,5000,0,0
2022-2-20 6:25:00,5000,0,0
2022-2-20 6:30:00,5000,0,0
2022-2-20 6:35:00,5000,0,0
2022-2-20 6:40:00,5000,0,0
2022-2-20 6:45:00,5000,0,0
2022-2-20 6:50:00,5000,0,0
2022-2-20 6:55:00,5000,0,0
2022-2-20 7:00:00,5000,0,0
2022-2-20 7:05:00,5000,0,0
2022-2-20 7:10:00,5000,0,0
2022-2-20 7:15:00,5000,0,0
2022-2-20 7:20:00,5000,0,0
2022-2-20 7:25:00,5000,0,0
2022-2-20 7:30:00,5000,0,0
2022-2-20 7:35:00,5000,0,0
2022-2-20 7:40:00,5000,0,0
2022-2-20 7:45:00,5000,0,0
2022-2-20 7:50:00,5000,0,0
2022-2-20 7:55:00,5000,0,0
